300,万,峰荟精装2房 高楼层 视野好 满2年 少税
240,万,笋盘！！！70年产权网红精装公寓拎包入住，出行方便！
390,万,光明一号精装修三房户型方正视野采光好
350,万,光明精装大三房，中间楼层，南向看花园，采光通风好
500,万,精装四房 双龙抱珠格局 满五唯一 正南向看泳池
300,万,公明广场站地 铁 小区的舒适好户型
385,万,业主急挂盘 低市场价出售 朝南 户型方正 满2年 可谈价
325,万,高楼层，税费低，视野开阔，业主诚心卖
450,万,光明区 优质社区 三代同堂 改善居住 您满意的选择
420,万,简欧清新风 全屋木地板 环保居家超舒适 通透高楼层
490,万,宏发雍景城 南向 品质大3房 满五年 税少 看房方便
530,万,宏发嘉域 改善大五房 满两年 方正格局 带阳台
380,万,急售 中粮云景花园 大花园社区  看房方便
450,万,户型方正，一手业主，采光通风都很好，电梯三房两卫
368,万,满两年红本，南北通格局，高楼层南向看花园，户型方正
490,万,宏发雍景城 3室2厅 490万
610,万,光明区 大户型  毛坯房 公明街道
1800,万,高铁站边，光明良好的地理位置，环境优美
560,万,光明1号  南北通透大四房 楼层高视野宽阔 采光好
390,万,自住精装修，满五年唯一省个税，停车方便，位置安静
365,万,红本在手 满5年 朝南看花园 安静舒适  生活方便
650,万,精装修 配套成熟 交通便利  随时欢迎联系看房
398,万,小区舒适3房户型，中间楼层 格局方正
360,万,东南朝向户型通透，优质精装三房，业主诚心出售
1320,万,深房传麒山西区 6室2厅 1320万
310,万,毛坯三房 接地气 朝南向 一手业主满两年 看房方便
270,万,光明壹号朝南三房  红本在手  精装修
520,万,户型方正，业主诚心卖，光明一号四房，税费低
390,万,次新房 采光通风好 正南向 房子格局好 双阳台
220,万,低税费，无遮挡，户型方正实用，欠款很少
